Gene stable ID,Gene name,Gene Synonym
ENSG00000120738,EGR1,AT225
ENSG00000204371,EHMT2,G9A
ENSG00000204371,EHMT2,NG36/G9a
ENSG00000204371,EHMT2,Em:AF134726.3
ENSG00000204371,EHMT2,C6orf30
ENSG00000204371,EHMT2,BAT8
ENSG00000204371,EHMT2,KMT1C
ENSG00000070785,EIF2B3,EIF2Bgamma
ENSG00000070785,EIF2B3,EIF-2B
ENSG00000100353,EIF3D,EIF3S7
ENSG00000100353,EIF3D,eIF3-p66
ENSG00000100353,EIF3D,eIF3-zeta
ENSG00000104408,EIF3E,INT6
ENSG00000104408,EIF3E,EIF3S6
ENSG00000104408,EIF3E,eIF3-p48
ENSG00000175390,EIF3F,EIF3S5
ENSG00000175390,EIF3F,eIF3-p47
ENSG00000175390,EIF3F,eIF3-epsilon
ENSG00000130811,EIF3G,eIF3-p44
ENSG00000130811,EIF3G,eIF3-delta
ENSG00000130811,EIF3G,EIF3S4
ENSG00000161960,EIF4A1,DDX2A
ENSG00000161960,EIF4A1,EIF4A
ENSG00000161960,EIF4A1,EIF-4A
ENSG00000197977,ELOVL2,Ssc2
ENSG00000125037,EMC3,TMEM111
ENSG00000115109,EPB41L5,FLJ12957
ENSG00000115109,EPB41L5,BE37
ENSG00000115109,EPB41L5,YMO1
ENSG00000115109,EPB41L5,KIAA1548
ENSG00000115109,EPB41L5,LULU
ENSG00000115109,EPB41L5,LULU1
ENSG00000115109,EPB41L5,YRT
ENSG00000120915,EPHX2,sEH
ENSG00000120915,EPHX2,ABHD20
ENSG00000089048,ESF1,bA526K24.1
ENSG00000089048,ESF1,C20orf6
ENSG00000140009,ESR2,NR3A2
ENSG00000140009,ESR2,Erb
ENSG00000140009,ESR2,ER-beta
ENSG00000196482,ESRRG,NR3B3
ENSG00000196482,ESRRG,ERR-gamma
ENSG00000196482,ESRRG,ERRg
ENSG00000196482,ESRRG,NR3B3
ENSG00000196482,ESRRG,ERR-gamma
ENSG00000196482,ESRRG,ERRg
ENSG00000120705,ETF1,TB3-1
ENSG00000120705,ETF1,SUP45L1
ENSG00000120705,ETF1,ERF1
ENSG00000120705,ETF1,RF1
ENSG00000120705,ETF1,ERF
ENSG00000070367,EXOC5,SEC10L1
ENSG00000070367,EXOC5,SEC10P
ENSG00000070367,EXOC5,SEC10
ENSG00000182473,EXOC7,BLOM4
ENSG00000182473,EXOC7,Exo70p
ENSG00000182473,EXOC7,KIAA1067
ENSG00000182473,EXOC7,YJL085W
ENSG00000182473,EXOC7,EXO70
ENSG00000130713,EXOSC2,hRrp4p
ENSG00000130713,EXOSC2,p7
ENSG00000130713,EXOSC2,Rrp4p
ENSG00000130713,EXOSC2,RRP4
ENSG00000107371,EXOSC3,Rrp40p
ENSG00000107371,EXOSC3,CGI-102
ENSG00000107371,EXOSC3,p10
ENSG00000107371,EXOSC3,RRP40
ENSG00000107371,EXOSC3,hRrp40p
ENSG00000107371,EXOSC3,hRrp-40
ENSG00000178896,EXOSC4,Rrp41p
ENSG00000178896,EXOSC4,SKI6
ENSG00000178896,EXOSC4,hRrp41p
ENSG00000178896,EXOSC4,RRP41
ENSG00000178896,EXOSC4,RRP41A
ENSG00000178896,EXOSC4,Ski6p
ENSG00000178896,EXOSC4,FLJ20591
ENSG00000178896,EXOSC4,p12A
ENSG00000077348,EXOSC5,p12B
ENSG00000077348,EXOSC5,Rrp46p
ENSG00000077348,EXOSC5,RRP46
ENSG00000077348,EXOSC5,hRrp46p
ENSG00000077348,EXOSC5,RRP41B
ENSG00000077348,EXOSC5,MGC12901
ENSG00000120699,EXOSC8,p9
ENSG00000120699,EXOSC8,Rrp43p
ENSG00000120699,EXOSC8,bA421P11.3
ENSG00000120699,EXOSC8,RRP43
ENSG00000120699,EXOSC8,CIP3
ENSG00000120699,EXOSC8,OIP2
ENSG00000120699,EXOSC8,EAP2
ENSG00000123737,EXOSC9,Rrp45p
ENSG00000123737,EXOSC9,RRP45
ENSG00000123737,EXOSC9,PMSCL1
ENSG00000123737,EXOSC9,PM/Scl-75
ENSG00000123737,EXOSC9,p6
ENSG00000123737,EXOSC9,p5
ENSG00000162694,EXTL2,
ENSG00000158161,EYA3,DKFZp686C132
ENSG00000106462,EZH2,ENX-1
ENSG00000106462,EZH2,KMT6A
ENSG00000106462,EZH2,EZH1
ENSG00000106462,EZH2,KMT6
ENSG00000170323,FABP4,A-FABP
ENSG00000170323,FABP4,aP2
ENSG00000198780,FAM169A,KIAA0888
ENSG00000198780,FAM169A,SLAP75
ENSG00000198780,FAM169A,KIAA0888
ENSG00000198780,FAM169A,SLAP75
ENSG00000105058,FAM32A,DKFZP586O0120
ENSG00000105058,FAM32A,OTAG-12
ENSG00000105202,FBL,FLRN
ENSG00000105202,FBL,FIB
ENSG00000105202,FBL,Nop1
ENSG00000105202,FBL,RNU3IP1
ENSG00000112029,FBXO5,FBX5
ENSG00000112029,FBXO5,EMI1
ENSG00000112029,FBXO5,Fbxo31
ENSG00000168496,FEN1,RAD2
ENSG00000168496,FEN1,MF1
ENSG00000168496,FEN1,FEN-1
ENSG00000151422,FER,TYK3
ENSG00000151422,FER,PPP1R74
ENSG00000214814,FER1L6,C8ORFK23
ENSG00000073712,FERMT2,PLEKHC1
ENSG00000073712,FERMT2,UNC112B
ENSG00000073712,FERMT2,KIND2
ENSG00000073712,FERMT2,mig-2
ENSG00000127418,FGFRL1,
ENSG00000128591,FLNC,FLN2
ENSG00000128591,FLNC,ABPL
ENSG00000128591,FLNC,ABP-280
ENSG00000115414,FN1,GFND2
ENSG00000115414,FN1,FINC
ENSG00000115414,FN1,CIG
ENSG00000115414,FN1,LETS
ENSG00000115414,FN1,MSF
ENSG00000160973,FOXH1,FAST1
ENSG00000176678,FOXL1,FKH6
ENSG00000176678,FOXL1,FKHL11
ENSG00000176678,FOXL1,FREAC7
ENSG00000118689,FOXO3,FOXO2
ENSG00000118689,FOXO3,FKHRL1
ENSG00000118689,FOXO3,FOXO3A
ENSG00000118689,FOXO3,AF6q21
ENSG00000131808,FSHB,
ENSG00000140718,FTO,ALKBH9
ENSG00000140718,FTO,KIAA1752
ENSG00000140718,FTO,MGC5149
ENSG00000140564,FURIN,PCSK3
ENSG00000140564,FURIN,PACE
ENSG00000140564,FURIN,FUR
ENSG00000140564,FURIN,SPC1
ENSG00000033170,FUT8,
ENSG00000177283,FZD8,
ENSG00000178950,GAK,DNAJC26
ENSG00000261609,GAN,KLHL16
ENSG00000261609,GAN,GIG
ENSG00000261609,GAN,GAN1
ENSG00000106105,GARS1,DSMAV
ENSG00000106105,GARS1,GARS
ENSG00000106105,GARS1,GlyRS
ENSG00000106105,GARS1,CMT2D
ENSG00000159131,GART,GARS-AIRS-GART
ENSG00000159131,GART,PRGS
ENSG00000159131,GART,PGFT
ENSG00000082516,GEMIN5,
ENSG00000182093,GET1,WRB
ENSG00000182093,GET1,CHD5
ENSG00000157017,GHRL,obestatin
ENSG00000157017,GHRL,ghrelin
ENSG00000157017,GHRL,MTLRP
ENSG00000204120,GIGYF2,TNRC15
ENSG00000204120,GIGYF2,PERQ3
ENSG00000204120,GIGYF2,PERQ2
ENSG00000204120,GIGYF2,PARK11
ENSG00000204120,GIGYF2,KIAA0642
ENSG00000204120,GIGYF2,GYF2
ENSG00000131153,GINS2,Pfs2
ENSG00000131153,GINS2,PSF2
ENSG00000181938,GINS3,PSF3
ENSG00000181938,GINS3,FLJ13912
ENSG00000119392,GLE1,LCCS1
ENSG00000119392,GLE1,GLE1L
ENSG00000119392,GLE1,hGLE1
ENSG00000111087,GLI1,GLI
ENSG00000126603,GLIS2,NPHP7
ENSG00000188828,GLRA4,
ENSG00000023572,GLRX2,GRX2
ENSG00000023572,GLRX2,bA101E13.1
ENSG00000112312,GMNN,Gem
ENSG00000173540,GMPPB,KIAA1851
ENSG00000159921,GNE,IBM2
ENSG00000159921,GNE,Uae1
ENSG00000134697,GNL2,Nug2
ENSG00000134697,GNL2,Nog2
ENSG00000134697,GNL2,Ngp-1
ENSG00000134697,GNL2,HUMAUANTIG
ENSG00000163938,GNL3,MGC800
ENSG00000163938,GNL3,C77032
ENSG00000163938,GNL3,E2IG3
ENSG00000163938,GNL3,NS
ENSG00000130119,GNL3L,GNL3B
ENSG00000130119,GNL3L,FLJ10613
ENSG00000173230,GOLGB1,GOLIM1
ENSG00000173230,GOLGB1,giantin
ENSG00000173230,GOLGB1,GCP372
ENSG00000173230,GOLGB1,GCP
ENSG00000116580,GON4L,GON-4
ENSG00000116580,GON4L,FLJ20203
ENSG00000116580,GON4L,YARP
ENSG00000116580,GON4L,GON4
ENSG00000198746,GPATCH3,FLJ12455
ENSG00000198746,GPATCH3,GPATC3
ENSG00000076716,GPC4,K-glypican
ENSG00000120251,GRIA2,GluA2
ENSG00000120251,GRIA2,GLUR2
ENSG00000120251,GRIA2,GLURB
ENSG00000275572,GRIFIN,
ENSG00000105737,GRIK5,GRIK2
ENSG00000105737,GRIK5,GluK5
ENSG00000105737,GRIK5,KA2
ENSG00000144596,GRIP2,KIAA1719
ENSG00000100077,GRK3,ADRBK2
ENSG00000100077,GRK3,BARK2
ENSG00000121964,GTDC1,Hmat-Xa
ENSG00000121964,GTDC1,FLJ11753
ENSG00000122034,GTF3A,TFIIIA
ENSG00000122034,GTF3A,AP2
ENSG00000130299,GTPBP3,GTPBG3
ENSG00000130299,GTPBP3,FLJ14700
ENSG00000130299,GTPBP3,MTGP1
ENSG00000130299,GTPBP3,MSS1
ENSG00000130299,GTPBP3,THDF1
ENSG00000107937,GTPBP4,FLJ10686
ENSG00000107937,GTPBP4,FLJ10690
ENSG00000107937,GTPBP4,CRFG
ENSG00000107937,GTPBP4,NGB
ENSG00000107937,GTPBP4,NOG1
ENSG00000170445,HARS1,USH3B
ENSG00000170445,HARS1,HisRS
ENSG00000170445,HARS1,HARS
ENSG00000116478,HDAC1,KDAC1
ENSG00000116478,HDAC1,RPD3L1
ENSG00000116478,HDAC1,HD1
ENSG00000116478,HDAC1,GON-10
ENSG00000147099,HDAC8,KDAC8
ENSG00000147099,HDAC8,WTS
ENSG00000147099,HDAC8,RPD3
ENSG00000147099,HDAC8,HDACL1
ENSG00000147099,HDAC8,MRXS6
ENSG00000119285,HEATR1,BAP28
ENSG00000119285,HEATR1,FLJ10359
ENSG00000119285,HEATR1,UTP10
ENSG00000188290,HES4,bHLHb42
ENSG00000124440,HIF3A,PASD7
ENSG00000124440,HIF3A,IPAS
ENSG00000124440,HIF3A,MOP7
ENSG00000124440,HIF3A,bHLHe17
ENSG00000172273,HINFP,DKFZP434F162
ENSG00000172273,HINFP,HiNF-P
ENSG00000172273,HINFP,MIZF
ENSG00000172273,HINFP,ZNF743
ENSG00000064393,HIPK2,
ENSG00000189403,HMGB1,HMG1
ENSG00000189403,HMGB1,DKFZp686A04236
ENSG00000189403,HMGB1,HMG3
ENSG00000189403,HMGB1,SBP-1
ENSG00000275410,HNF1B,HNF1beta
ENSG00000275410,HNF1B,VHNF1
ENSG00000275410,HNF1B,LFB3
ENSG00000275410,HNF1B,TCF2
ENSG00000275410,HNF1B,MODY5
ENSG00000120075,HOXB5,HOX2
ENSG00000120075,HOXB5,HOX2A
ENSG00000163755,HPS3,BLOC2S1
ENSG00000163755,HPS3,SUTAL
ENSG00000100099,HPS4,KIAA1667
ENSG00000100099,HPS4,BLOC3S2
ENSG00000100099,HPS4,LE
ENSG00000110756,HPS5,RU2
ENSG00000110756,HPS5,AIBP63
ENSG00000110756,HPS5,BLOC2S2
ENSG00000185122,HSF1,HSTF1
ENSG00000109971,HSPA8,HSC71
ENSG00000109971,HSPA8,HSC70
ENSG00000109971,HSPA8,HSPA10
ENSG00000109971,HSPA8,HSP73
ENSG00000113013,HSPA9,GRP75
ENSG00000113013,HSPA9,PBP74
ENSG00000113013,HSPA9,HSPA9B
ENSG00000113013,HSPA9,mot-2
ENSG00000113013,HSPA9,mthsp75
ENSG00000197386,HTT,IT15
ENSG00000197386,HTT,HD
ENSG00000196305,IARS1,IARS
ENSG00000196305,IARS1,ILRS
ENSG00000164151,ICE1,KIAA0947
ENSG00000115738,ID2,GIG8
ENSG00000115738,ID2,bHLHb26
ENSG00000163913,IFT122,WDR140
ENSG00000163913,IFT122,WDR10p
ENSG00000163913,IFT122,FAP80
ENSG00000163913,IFT122,SPG
ENSG00000163913,IFT122,WDR10
ENSG00000138002,IFT172,osm-1
ENSG00000138002,IFT172,NPHP17
ENSG00000138002,IFT172,BBS20
ENSG00000138002,IFT172,SLB
ENSG00000138002,IFT172,wim
ENSG00000114446,IFT57,MHS4R2
ENSG00000114446,IFT57,ESRRBL1
ENSG00000114446,IFT57,FLJ10147
ENSG00000114446,IFT57,HIPPI
ENSG00000068885,IFT80,KIAA1374
ENSG00000068885,IFT80,WDR56
ENSG00000068885,IFT80,FAP167
ENSG00000032742,IFT88,D13S1056E
ENSG00000032742,IFT88,hTg737
ENSG00000032742,IFT88,Tg737
ENSG00000032742,IFT88,MGC26259
ENSG00000032742,IFT88,TTC10
ENSG00000167244,IGF2,C11orf43
ENSG00000167244,IGF2,FLJ44734
ENSG00000167244,IGF2,IGF-II
ENSG00000167244,IGF2,C11orf43
ENSG00000167244,IGF2,FLJ44734
ENSG00000167244,IGF2,IGF-II
ENSG00000163501,IHH,HHG2
ENSG00000163501,IHH,BDA1
ENSG00000243646,IL10RB,CRF2-4
ENSG00000243646,IL10RB,CDW210B
ENSG00000243646,IL10RB,CRFB4
ENSG00000243646,IL10RB,D21S58
ENSG00000243646,IL10RB,IL-10R2
ENSG00000243646,IL10RB,D21S66
ENSG00000168685,IL7R,lnc-IL7R
ENSG00000168685,IL7R,IL7RA
ENSG00000168685,IL7R,CD127
ENSG00000166333,ILK,
ENSG00000204084,INPP5B,
ENSG00000132376,INPP5K,SKIP
ENSG00000173404,INSM1,IA1
ENSG00000173404,INSM1,IA-1
ENSG00000171105,INSR,CD220
ENSG00000171105,INSR,CD220
ENSG00000170549,IRX1,IRX-5
ENSG00000113430,IRX4,
ENSG00000161638,ITGA5,CD49e
ENSG00000161638,ITGA5,FNRA
ENSG00000100221,JOSD1,KIAA0063
ENSG00000065427,KARS1,KARS2
ENSG00000065427,KARS1,DFNB89
ENSG00000065427,KARS1,KARS
ENSG00000143473,KCNH1,Kv10.1
ENSG00000143473,KCNH1,eag1
ENSG00000143473,KCNH1,eag
ENSG00000143473,KCNH1,h-eag
ENSG00000143473,KCNH1,hEAG
ENSG00000143473,KCNH1,Kv10.1
ENSG00000143473,KCNH1,eag1
ENSG00000143473,KCNH1,eag
ENSG00000143473,KCNH1,h-eag
ENSG00000143473,KCNH1,hEAG
ENSG00000182324,KCNJ14,IRK4
ENSG00000182324,KCNJ14,Kir2.4
ENSG00000110906,KCTD10,MSTP028
ENSG00000110906,KCTD10,BTBD28
ENSG00000118193,KIF14,KIAA0042
ENSG00000131437,KIF3A,KLP-20
ENSG00000131437,KIF3A,FLA10
ENSG00000101350,KIF3B,KIAA0359
ENSG00000101350,KIF3B,KLP-11
ENSG00000101350,KIF3B,FLA8
ENSG00000136826,KLF4,EZF
ENSG00000136826,KLF4,GKLF
ENSG00000067082,KLF6,ST12
ENSG00000067082,KLF6,PAC1
ENSG00000067082,KLF6,GBF
ENSG00000067082,KLF6,COPEB
ENSG00000067082,KLF6,CPBP
ENSG00000067082,KLF6,BCD1
ENSG00000067082,KLF6,Zf9
ENSG00000102349,KLF8,DXS741
ENSG00000102349,KLF8,ZNF741
ENSG00000102349,KLF8,BKLF3
ENSG00000239474,KLHL41,SARCOSIN
ENSG00000239474,KLHL41,Krp1
ENSG00000239474,KLHL41,KBTBD10
ENSG00000118058,KMT2A,ALL-1
ENSG00000118058,KMT2A,HTRX
ENSG00000118058,KMT2A,ALL1
ENSG00000118058,KMT2A,HRX
ENSG00000118058,KMT2A,MLL1A
ENSG00000118058,KMT2A,TRX1
ENSG00000118058,KMT2A,MLL1
ENSG00000118058,KMT2A,MLL
ENSG00000118058,KMT2A,HTRX1
ENSG00000118058,KMT2A,CXXC7
ENSG00000129347,KRI1,FLJ12949
ENSG00000101680,LAMA1,LAMA
ENSG00000196569,LAMA2,LAMM
ENSG00000091136,LAMB1,CLM
ENSG00000135862,LAMC1,LAMB2
ENSG00000133706,LARS1,FLJ10595
ENSG00000133706,LARS1,HSPC192
ENSG00000133706,LARS1,LARS
ENSG00000133706,LARS1,LEUS
ENSG00000133706,LARS1,RNTLS
ENSG00000133706,LARS1,FLJ21788
ENSG00000174697,LEP,OBS
ENSG00000174697,LEP,OB
ENSG00000116678,LEPR,OBR
ENSG00000116678,LEPR,CD295
ENSG00000108231,LGI1,EPT
ENSG00000108231,LGI1,EPITEMPIN
ENSG00000108231,LGI1,ETL1
ENSG00000108231,LGI1,IB1099
ENSG00000108231,LGI1,EPT
ENSG00000108231,LGI1,EPITEMPIN
ENSG00000108231,LGI1,ETL1
ENSG00000108231,LGI1,IB1099
ENSG00000146166,LGSN,GLULD1
ENSG00000146166,LGSN,LGS
ENSG00000106689,LHX2,LH-2
ENSG00000106689,LHX2,hLhx2
ENSG00000183814,LIN9,TGS
ENSG00000169783,LINGO1,FLJ14594
ENSG00000169783,LINGO1,LRRN6A
ENSG00000169783,LINGO1,LERN1
ENSG00000131899,LLGL1,Mgl1
ENSG00000131899,LLGL1,HUGL
ENSG00000131899,LLGL1,HUGL-1
ENSG00000131899,LLGL1,LLGL
ENSG00000131899,LLGL1,Lgl1
ENSG00000073350,LLGL2,HGL
ENSG00000073350,LLGL2,Hugl-2
ENSG00000114988,LMAN2L,VIPL
ENSG00000114988,LMAN2L,DKFZp564L2423
ENSG00000143013,LMO4,
ENSG00000113083,LOX,
ENSG00000204033,LRIT2,AC022389.4
ENSG00000204033,LRIT2,LRRC22
ENSG00000122477,LRRC39,myomasp
ENSG00000122477,LRRC39,MGC14816
ENSG00000188906,LRRK2,DKFZp434H2111
ENSG00000188906,LRRK2,ROCO2
ENSG00000188906,LRRK2,PARK8
ENSG00000188906,LRRK2,FLJ45829
ENSG00000188906,LRRK2,RIPK7
ENSG00000148356,LRSAM1,FLJ31641
ENSG00000148356,LRSAM1,TAL
ENSG00000148356,LRSAM1,RIFLE
ENSG00000148356,LRSAM1,CMT2P
ENSG00000049323,LTBP1,
ENSG00000171094,ALK,ALK1
ENSG00000171094,ALK,CD246
ENSG00000135521,LTV1,FLJ14909
ENSG00000135521,LTV1,dJ468K18.4
ENSG00000135521,LTV1,C6orf93
ENSG00000162441,LZIC,MGC15436
ENSG00000107816,LZTS2,KIAA1813
ENSG00000107816,LZTS2,LAPSER1
ENSG00000180660,MAB21L1,CAGR1
ENSG00000183742,MACC1,SH3BP4L
ENSG00000183742,MACC1,7A5
ENSG00000198042,MAK16,RBM13
ENSG00000198042,MAK16,MAK16L
ENSG00000102882,MAPK3,p44mapk
ENSG00000102882,MAPK3,PRKM3
ENSG00000102882,MAPK3,ERK1
ENSG00000102882,MAPK3,p44erk1
ENSG00000198060,MARCHF5,RNF153
ENSG00000198060,MARCHF5,MITOL
ENSG00000198060,MARCHF5,MARCH5
ENSG00000198060,MARCHF5,FLJ20445
ENSG00000198060,MARCHF5,MARCH-V
ENSG00000277443,MARCKS,80K-L
ENSG00000277443,MARCKS,MACS
ENSG00000277443,MARCKS,PKCSL
ENSG00000277443,MARCKS,80K-L
ENSG00000277443,MARCKS,MACS
ENSG00000277443,MARCKS,PKCSL
ENSG00000175130,MARCKSL1,MLP1
ENSG00000175130,MARCKSL1,MLP
ENSG00000175130,MARCKSL1,MacMARCKS
ENSG00000175130,MARCKSL1,F52
ENSG00000175130,MARCKSL1,MLP1
ENSG00000175130,MARCKSL1,MLP
ENSG00000175130,MARCKSL1,MacMARCKS
ENSG00000175130,MARCKSL1,F52
ENSG00000166986,MARS1,MetRS
ENSG00000166986,MARS1,CMT2U
ENSG00000166986,MARS1,SPG70
ENSG00000166986,MARS1,MARS
ENSG00000168906,MAT2A,MATII
ENSG00000168906,MAT2A,MATA2
ENSG00000168906,MAT2A,SAMS2
ENSG00000162510,MATN1,CMP
ENSG00000162510,MATN1,CRTM
ENSG00000103495,MAZ,ZNF801
ENSG00000103495,MAZ,Zif87
ENSG00000103495,MAZ,ZF87
ENSG00000103495,MAZ,Pur-1
ENSG00000139793,MBNL2,MBLL
ENSG00000139793,MBNL2,MBLL39
ENSG00000171444,MCC,
ENSG00000073111,MCM2,KIAA0030
ENSG00000073111,MCM2,CDCL1
ENSG00000073111,MCM2,DFNA70
ENSG00000073111,MCM2,cdc19
ENSG00000073111,MCM2,CCNL1
ENSG00000073111,MCM2,BM28
ENSG00000073111,MCM2,D3S3194
ENSG00000112118,MCM3,
ENSG00000160294,MCM3AP,KIAA0572
ENSG00000160294,MCM3AP,SAC3
ENSG00000160294,MCM3AP,GANP
ENSG00000160294,MCM3AP,Map80
ENSG00000100297,MCM5,CDC46
ENSG00000166508,MCM7,PPP1R104
ENSG00000166508,MCM7,CDC47
ENSG00000090674,MCOLN1,TRPML1
ENSG00000090674,MCOLN1,ML4
ENSG00000090674,MCOLN1,TRPM-L1
ENSG00000090674,MCOLN1,MSTP080
ENSG00000090674,MCOLN1,MST080
ENSG00000090674,MCOLN1,MLIV
ENSG00000187778,MCRS1,P78
ENSG00000187778,MCRS1,MSP58
ENSG00000187778,MCRS1,MCRS2
ENSG00000187778,MCRS1,INO80Q
ENSG00000187778,MCRS1,ICP22BP
ENSG00000140563,MCTP2,FLJ33303
ENSG00000140563,MCTP2,FLJ11175
ENSG00000110492,MDK,NEGF2
ENSG00000110492,MDK,FLJ27379
ENSG00000110492,MDK,MK
ENSG00000135679,MDM2,MGC5370
ENSG00000135679,MDM2,HDM2
ENSG00000112159,MDN1,Rea1
ENSG00000112159,MDN1,KIAA0301
ENSG00000184634,MED12,HOPA
ENSG00000184634,MED12,OKS
ENSG00000184634,MED12,TNRC11
ENSG00000184634,MED12,ARC240
ENSG00000184634,MED12,Kto
ENSG00000184634,MED12,KIAA0192
ENSG00000184634,MED12,CAGH45
ENSG00000184634,MED12,FGS1
ENSG00000184634,MED12,TRAP230
ENSG00000108510,MED13,THRAP1
ENSG00000108510,MED13,KIAA0593
ENSG00000108510,MED13,TRAP240
ENSG00000156603,MED19,LCMR1
ENSG00000063322,MED29,IXL
ENSG00000063322,MED29,DKFZp434H247
ENSG00000063322,MED29,MED2
ENSG00000143995,MEIS1,
ENSG00000165304,MELK,KIAA0175
ENSG00000174197,MGA,MAD5
ENSG00000174197,MGA,MXD5
ENSG00000174197,MGA,KIAA0518
ENSG00000174197,MGA,FLJ12634
ENSG00000101752,MIB1,KIAA1323
ENSG00000101752,MIB1,MIB
ENSG00000101752,MIB1,ZZANK2
ENSG00000101752,MIB1,ZZZ6
ENSG00000101752,MIB1,DIP-1
ENSG00000240972,MIF,GLIF
ENSG00000240972,MIF,GIF
ENSG00000164654,MIOS,Yulink
ENSG00000164654,MIOS,FLJ20323
ENSG00000164654,MIOS,MIO
ENSG00000164654,MIOS,Sea4
ENSG00000150051,MKX,C10orf48
ENSG00000150051,MKX,IRXL1
ENSG00000150051,MKX,MGC39616
ENSG00000132763,MMACHC,DKFZP564I122
ENSG00000132763,MMACHC,cblC
ENSG00000157227,MMP14,MT1-MMP
ENSG00000087245,MMP2,CLG4
ENSG00000087245,MMP2,CLG4A
ENSG00000087245,MMP2,TBE-1
ENSG00000060762,MPC1,BRP44L
ENSG00000060762,MPC1,CGI-129
ENSG00000060762,MPC1,dJ68L15.3
ENSG00000060762,MPC1,SLC54A1
ENSG00000143158,MPC2,DKFZP564B167
ENSG00000143158,MPC2,BRP44
ENSG00000143158,MPC2,SLC54A2
ENSG00000124383,MPHOSPH10,CT90
ENSG00000124383,MPHOSPH10,MPP10
ENSG00000124383,MPHOSPH10,MPP10P
ENSG00000124383,MPHOSPH10,PPP1R106
ENSG00000178802,MPI,
ENSG00000008382,MPND,FLJ14981
ENSG00000115204,MPV17,SYM1
ENSG00000135097,MSI1,
ENSG00000153944,MSI2,
ENSG00000163132,MSX1,HYD1
ENSG00000163132,MSX1,HOX7
ENSG00000163132,MSX1,OFC5
ENSG00000109919,MTCH2,SLC25A50
ENSG00000039123,MTREX,SKIV2L2
ENSG00000039123,MTREX,fSAP118
ENSG00000039123,MTREX,KIAA0052
ENSG00000039123,MTREX,Mtr4
ENSG00000039123,MTREX,Dob1
ENSG00000167508,MVD,MPD
ENSG00000013364,MVP,VAULT1
ENSG00000013364,MVP,LRP
ENSG00000118513,MYB,c-myb
ENSG00000132382,MYBBP1A,PAP2
ENSG00000132382,MYBBP1A,Pol5
ENSG00000132382,MYBBP1A,FLJ37886
ENSG00000132382,MYBBP1A,P160
ENSG00000196091,MYBPC1,ssMyBP-C
ENSG00000133026,MYH10,NMMHCB
ENSG00000085274,MYNN,SBBIZ1
ENSG00000085274,MYNN,ZBTB31
ENSG00000085274,MYNN,ZNF902
ENSG00000196535,MYO18A,MysPDZ
ENSG00000196535,MYO18A,KIAA0216
ENSG00000196535,MYO18A,TIAF1
ENSG00000196535,MYO18A,MysPDZ
ENSG00000196535,MYO18A,KIAA0216
ENSG00000196535,MYO18A,TIAF1
ENSG00000174527,MYO1H,FLJ37587
ENSG00000174527,MYO1H,FLJ37587
ENSG00000162601,MYSM1,KIAA1915
ENSG00000196531,NACA,NACA1
ENSG00000158747,NBL1,NB
ENSG00000158747,NBL1,NO3
ENSG00000158747,NBL1,D1S1733E
ENSG00000158747,NBL1,DAND1
ENSG00000158747,NBL1,DAN
ENSG00000010292,NCAPD2,CAP-D2
ENSG00000010292,NCAPD2,CNAP1
ENSG00000010292,NCAPD2,hCAP-D2
ENSG00000010292,NCAPD2,KIAA0159
ENSG00000109805,NCAPG,YCG1
ENSG00000109805,NCAPG,hCAP-G
ENSG00000109805,NCAPG,FLJ12450
ENSG00000109805,NCAPG,CAP-G
ENSG00000121152,NCAPH,hCAP-H
ENSG00000121152,NCAPH,CAP-H
ENSG00000121152,NCAPH,BRRN1
ENSG00000114503,NCBP2,Cbc2
ENSG00000114503,NCBP2,CBP20
ENSG00000114503,NCBP2,NIP1
ENSG00000115053,NCL,Nsr1
ENSG00000115053,NCL,C23
ENSG00000162736,NCSTN,APH2
ENSG00000162736,NCSTN,KIAA0253
ENSG00000156574,NODAL,
ENSG00000156574,NODAL,
ENSG00000103034,NDRG4,SMAP-8
ENSG00000103034,NDRG4,KIAA1180
ENSG00000070614,NDST1,HSST
ENSG00000070614,NDST1,NST1
ENSG00000168653,NDUFS5,CI-15k
ENSG00000277586,NEFL,NF68
ENSG00000277586,NEFL,NFL
ENSG00000277586,NEFL,PPP1R110
ENSG00000277586,NEFL,CMT1F
ENSG00000277586,NEFL,CMT2E
ENSG00000137601,NEK1,KIAA1901
ENSG00000137601,NEK1,NY-REN-55
ENSG00000117650,NEK2,RP67
ENSG00000117650,NEK2,NEK2A
ENSG00000117650,NEK2,NLK1
ENSG00000117650,NEK2,PPP1R111
ENSG00000067141,NEO1,NTN1R2
ENSG00000067141,NEO1,NGN
ENSG00000067141,NEO1,IGDCC2
ENSG00000067141,NEO1,HsT17534
ENSG00000067141,NEO1,NTN1R2
ENSG00000067141,NEO1,NGN
ENSG00000067141,NEO1,IGDCC2
ENSG00000067141,NEO1,HsT17534
ENSG00000132688,NES,FLJ21841
ENSG00000162992,NEUROD1,bHLHa3
ENSG00000162992,NEUROD1,BETA2
ENSG00000162992,NEUROD1,MODY6
ENSG00000162992,NEUROD1,NEUROD
ENSG00000162992,NEUROD1,BHF-1
ENSG00000066136,NFYC,NF-YC
ENSG00000066136,NFYC,CBF-C
ENSG00000116962,NID1,entactin
ENSG00000116962,NID1,NID
ENSG00000116962,NID1,entactin
ENSG00000116962,NID1,NID
